Dep.,code,ColorT1,Color_hachT1,Abs_Commune
40,40303,orange,hach_rouge,54.5
40,40307,rouge,hach_orange,41.9
40,40311,rouge,hach_orange,49.7
40,40319,orange,hach_rouge,41.7
40,40320,orange,hach_rouge,47.1
40,40322,rouge,hach_orange,34.3
40,40323,rouge,hach_orange,51.9
40,40326,orange,hach_rouge,45.7
40,40327,orange,hach_rouge,42.2
40,40332,rouge,hach_orange,54.5
40,40003,rouge,hach_orange,52.9
40,40004,orange,hach_rouge,52.9
40,40021,rouge,hach_orange,43.3
40,40035,rouge,hach_orange,40.2
40,40036,rouge,hach_orange,56
40,40042,rouge,hach_orange,47.4
40,40044,orange,hach_rouge,46.5
40,40063,orange,hach_rouge,49.7
40,40065,orange,hach_rouge,49.1
40,40088,orange,hach_rouge,50.2
40,40114,orange,hach_rouge,42.7
40,40123,orange,hach_rouge,49.9
40,40125,orange,hach_rouge,40.9
40,40129,orange,hach_rouge,53.6
40,40133,rouge,hach_orange,51.4
40,40168,orange,hach_rouge,44.6
40,40179,orange,hach_rouge,49.4
40,40181,orange,hach_rouge,40.4
40,40187,orange,hach_rouge,45.8
40,40202,orange,hach_rouge,51.4
40,40207,orange,hach_rouge,45.7
40,40209,rouge,hach_orange,48.4
40,40213,orange,hach_rouge,37.8
40,40244,rouge,hach_orange,48.6
40,40248,orange,hach_rouge,47.4
40,40251,orange,hach_rouge,42.1
40,40261,orange,hach_rouge,47.9
40,40264,rouge,hach_orange,48.1
40,40268,orange,hach_rouge,43.5
40,40272,rouge,hach_orange,48.3
40,40273,orange,hach_rouge,48.1
40,40277,orange,hach_rouge,41.9
40,40279,orange,hach_rouge,47.9
40,40283,rouge,hach_orange,46.8
40,40284,rouge,hach_orange,51.6
40,40271,rouge,hach_orange,45.7
40,40291,orange,hach_rouge,47.6
40,40292,orange,hach_rouge,48.8
40,40293,orange,hach_rouge,52.3
40,40294,orange,hach_rouge,46.9
40,40296,orange,hach_rouge,48.9
40,40300,rouge,hach_orange,42.8
40,40301,orange,hach_rouge,47.7
40,40304,orange,hach_rouge,45.4
40,40310,orange,hach_rouge,47.3
40,40312,rouge,hach_orange,48.6
40,40314,orange,hach_rouge,47.4
40,40315,rouge,hach_orange,45.8
40,40317,orange,hach_rouge,51.1
40,40328,orange,hach_rouge,40.7
40,40334,rouge,hach_orange,44.8
40,40001,rouge,hach_orange,49.3
40,40002,rouge,hach_orange,44.5
40,40005,orange,hach_rouge,38.6
40,40006,rouge,hach_orange,48.4
40,40007,rouge,hach_orange,32.4
40,40011,rouge,hach_orange,44.4
40,40012,rouge,hach_orange,52.7
40,40013,orange,hach_rouge,42
40,40016,rouge,hach_orange,41.2
40,40017,rouge,hach_orange,47.5
40,40018,orange,hach_rouge,40.5
40,40020,rouge,hach_orange,45.1
40,40022,orange,hach_rouge,47
40,40023,rouge,hach_orange,52.5
40,40024,rouge,hach_orange,31.9
40,40026,rouge,hach_orange,38.8
40,40025,rouge,hach_orange,48.7
40,40027,rouge,hach_orange,37.2
40,40028,rouge,hach_orange,40.8
40,40029,rouge,hach_orange,48.3
40,40031,rouge,hach_orange,48
40,40034,rouge,hach_orange,45.5
40,40038,rouge,hach_orange,28.3
40,40040,rouge,hach_orange,46.7
40,40041,rouge,hach_orange,30.4
40,40047,rouge,hach_orange,37.2
40,40049,rouge,hach_orange,44.5
40,40052,orange,hach_rouge,39.3
40,40054,rouge,hach_orange,46.6
40,40057,rouge,hach_orange,49.3
40,40059,rouge,hach_orange,45.8
40,40066,rouge,hach_orange,48.7
40,40067,rouge,hach_orange,45.3
40,40068,rouge,hach_orange,45.9
40,40069,rouge,hach_orange,38.2
40,40070,rouge,hach_orange,37.7
40,40074,rouge,hach_orange,47.2
40,40071,rouge,hach_orange,45.7
40,40072,rouge,hach_orange,43.9
40,40073,rouge,hach_orange,29
40,40076,rouge,hach_orange,48.4
40,40077,rouge,hach_orange,47.1
40,40078,rouge,hach_orange,35.4
40,40079,orange,hach_rouge,32.8
40,40080,rouge,hach_orange,53.8
40,40082,rouge,hach_orange,45.6
40,40083,rouge,hach_orange,40.8
40,40084,rouge,hach_orange,50.3
40,40086,rouge,hach_orange,48
40,40089,rouge,hach_orange,41.3
40,40090,rouge,hach_orange,40.8
40,40091,rouge,hach_orange,44.1
40,40092,rouge,hach_orange,45.3
40,40095,rouge,hach_orange,42.9
40,40097,rouge,hach_orange,45.4
40,40098,rouge,hach_orange,43.8
40,40099,rouge,hach_orange,39.1
40,40101,rouge,hach_orange,40
40,40104,rouge,hach_orange,48.1
40,40106,rouge,hach_orange,38.2
40,40109,rouge,hach_orange,41.6
40,40110,rouge,hach_orange,43.2
40,40112,orange,hach_rouge,36.1
40,40113,rouge,hach_orange,53.9
40,40115,rouge,hach_orange,47.9
40,40116,rouge,hach_orange,41
40,40117,rouge,hach_orange,55.2
40,40118,rouge,hach_orange,47.2
40,40119,orange,hach_rouge,40.6
40,40120,rouge,hach_orange,42.8
40,40121,rouge,hach_orange,36.7
40,40126,rouge,hach_orange,44.8
40,40127,rouge,hach_orange,42.7
40,40128,rouge,hach_orange,31
40,40130,orange,hach_rouge,41.1
40,40132,rouge,hach_orange,52.4
40,40136,rouge,hach_orange,45.4
40,40137,rouge,hach_orange,46.5
40,40138,rouge,hach_orange,40.5
40,40141,rouge,hach_orange,43.3
40,40142,rouge,hach_orange,54.5
40,40143,rouge,hach_orange,51.3
40,40144,rouge,hach_orange,38.2
40,40145,rouge,hach_orange,42.3
40,40146,rouge,hach_orange,50.4
40,40147,rouge,hach_orange,38.7
40,40148,orange,hach_rouge,40
40,40100,rouge,hach_orange,53.7
40,40153,orange,hach_rouge,49
40,40329,rouge,hach_orange,43.1
40,40151,rouge,hach_orange,48.7
40,40152,rouge,hach_orange,54.6
40,40159,rouge,hach_orange,49.6
40,40160,rouge,hach_orange,42.9
40,40166,rouge,hach_orange,44
40,40172,orange,hach_rouge,34.5
40,40173,rouge,hach_orange,35.8
40,40174,rouge,hach_orange,54.9
40,40175,rouge,hach_orange,40.9
40,40177,rouge,hach_orange,25.7
40,40180,orange,hach_rouge,52.6
40,40183,rouge,hach_orange,44.1
40,40185,orange,hach_rouge,52.7
40,40186,rouge,hach_orange,46.5
40,40188,rouge,hach_orange,43.5
40,40189,rouge,hach_orange,28.4
40,40190,rouge,hach_orange,42.4
40,40191,rouge,hach_orange,34.6
40,40193,rouge,hach_orange,37.1
40,40194,rouge,hach_orange,49.7
40,40195,rouge,hach_orange,48
40,40196,rouge,hach_orange,50.1
40,40197,rouge,hach_orange,49.3
40,40198,rouge,hach_orange,26.3
40,40199,rouge,hach_orange,39.4
40,40201,rouge,hach_orange,38.7
40,40203,rouge,hach_orange,41
40,40204,rouge,hach_orange,37.9
40,40205,rouge,hach_orange,47.8
40,40206,orange,hach_rouge,51.3
40,40208,rouge,hach_orange,46.6
40,40210,rouge,hach_orange,44.8
40,40211,rouge,hach_orange,50
40,40212,rouge,hach_orange,49.8
40,40214,rouge,hach_orange,44.8
40,40215,rouge,hach_orange,41.1
40,40216,rouge,hach_orange,41.9
40,40219,rouge,hach_orange,51.9
40,40220,rouge,hach_orange,39
40,40221,rouge,hach_orange,35.6
40,40222,rouge,hach_orange,51.7
40,40223,rouge,hach_orange,46.4
40,40224,rouge,hach_orange,53.1
40,40225,orange,hach_rouge,47.3
40,40226,orange,hach_rouge,39.4
40,40228,rouge,hach_orange,44.5
40,40230,rouge,hach_orange,48.8
40,40231,rouge,hach_orange,46.4
40,40232,rouge,hach_orange,45.5
40,40233,rouge,hach_orange,49.2
40,40235,rouge,hach_orange,49.8
40,40236,rouge,hach_orange,47.3
40,40237,rouge,hach_orange,54.1
40,40238,rouge,hach_orange,47.5
40,40239,rouge,hach_orange,44.7
40,40240,rouge,hach_orange,51.4
40,40243,rouge,hach_orange,52.3
40,40247,rouge,hach_orange,46.1
40,40249,rouge,hach_orange,34.4
40,40253,rouge,hach_orange,39.7
40,40254,rouge,hach_orange,55.8
40,40255,rouge,hach_orange,47.3
40,40256,rouge,hach_orange,48.1
40,40259,rouge,hach_orange,48.8
40,40260,rouge,hach_orange,46.9
40,40263,rouge,hach_orange,55.8
40,40269,rouge,hach_orange,47.3
40,40270,orange,hach_rouge,48.9
40,40275,rouge,hach_orange,50.6
40,40282,rouge,hach_orange,48.9
40,40285,rouge,hach_orange,49
40,40252,rouge,hach_orange,46.1
40,40258,rouge,hach_orange,42.9
40,40286,rouge,hach_orange,51.9
40,40289,rouge,hach_orange,43.5
40,40290,orange,hach_rouge,53.7
40,40298,rouge,hach_orange,42.2
40,40299,rouge,hach_orange,33.1
40,40305,orange,hach_rouge,40.8
40,40306,rouge,hach_orange,46.5
40,40308,rouge,hach_orange,48.5
40,40309,rouge,hach_orange,42.8
40,40313,rouge,hach_orange,47
40,40316,rouge,hach_orange,47.3
40,40318,rouge,hach_orange,37.9
40,40321,rouge,hach_orange,44.7
40,40324,rouge,hach_orange,52.8
40,40325,rouge,hach_orange,40.7
40,40330,rouge,hach_orange,34.8
40,40331,rouge,hach_orange,52
40,40333,rouge,hach_orange,49.2
47,47001,orange,hach_bleuemarine,57
47,47009,orange,hach_bleuemarine,47.7
47,47015,orange,hach_bleuemarine,50.9
47,47016,bleuemarine,hach_orange,45.8
47,47019,bleuemarine,hach_orange,46.6
47,47021,bleuemarine,hach_orange,46.7
47,47031,orange,hach_bleuemarine,51.2
47,47032,orange,hach_bleuemarine,50.1
47,47040,orange,hach_bleuemarine,48.2
47,47041,bleuemarine,hach_orange,44.8
47,47045,orange,hach_bleuemarine,42.4
47,47051,bleuemarine,hach_orange,44.9
47,47060,bleuemarine,hach_orange,47.6
47,47067,bleuemarine,hach_orange,45.6
47,47069,bleuemarine,hach_orange,49.1
47,47076,bleuemarine,hach_orange,40.2
47,47090,bleuemarine,hach_orange,42.5
47,47091,bleuemarine,hach_orange,51.5
47,47092,bleuemarine,hach_orange,40.2
47,47097,bleuemarine,hach_orange,51.9
47,47098,bleuemarine,hach_orange,47.3
47,47100,orange,hach_bleuemarine,49.8
47,47102,bleuemarine,hach_orange,42.2
47,47103,bleuemarine,hach_orange,43
47,47113,orange,hach_bleuemarine,42.5
47,47128,bleuemarine,hach_orange,49.3
47,47133,orange,hach_bleuemarine,40.5
47,47134,orange,hach_bleuemarine,41
47,47137,bleuemarine,hach_orange,46.5
47,47139,orange,hach_bleuemarine,30.1
47,47143,orange,hach_bleuemarine,50.8
47,47145,orange,hach_bleuemarine,52.2
47,47201,orange,hach_bleuemarine,50.2
47,47158,bleuemarine,hach_orange,39.6
47,47167,orange,hach_bleuemarine,47.9
47,47169,orange,hach_bleuemarine,40.1
47,47172,bleuemarine,hach_orange,51.2
47,47174,orange,hach_bleuemarine,42.9
47,47180,orange,hach_bleuemarine,40.7
47,47186,bleuemarine,hach_orange,48.5
47,47176,orange,hach_bleuemarine,42.4
47,47195,orange,hach_bleuemarine,49.4
47,47197,bleuemarine,hach_orange,50.5
47,47207,bleuemarine,hach_orange,41.8
47,47209,bleuemarine,hach_orange,50.5
47,47211,bleuemarine,hach_orange,36.5
47,47217,bleuemarine,hach_orange,44.1
47,47221,bleuemarine,hach_orange,42.9
47,47225,orange,hach_bleuemarine,48.6
47,47234,bleuemarine,hach_orange,44.2
47,47246,bleuemarine,hach_orange,47.8
47,47248,bleuemarine,hach_orange,43.6
47,47249,orange,hach_bleuemarine,38.4
47,47262,bleuemarine,hach_orange,46.8
47,47266,bleuemarine,hach_orange,49.5
47,47269,bleuemarine,hach_orange,49.3
47,47274,bleuemarine,hach_orange,48.1
47,47279,orange,hach_bleuemarine,50.2
47,47281,bleuemarine,hach_orange,46.5
47,47282,bleuemarine,hach_orange,48.3
47,47238,bleuemarine,hach_orange,48.6
47,47258,orange,hach_bleuemarine,46.9
47,47287,bleuemarine,hach_orange,43.4
47,47293,bleuemarine,hach_orange,46.8
47,47300,bleuemarine,hach_orange,53.3
47,47302,orange,hach_bleuemarine,49.5
47,47308,bleuemarine,hach_orange,43.6
47,47318,bleuemarine,hach_orange,47.3
47,47327,orange,hach_bleuemarine,46.2
47,47002,orange,hach_bleuemarine,34.9
47,47003,bleuemarine,hach_orange,42.3
47,47004,bleuemarine,hach_rouge,51.8
47,47005,orange,hach_bleuemarine,36.1
47,47007,bleuemarine,hach_orange,40.1
47,47008,bleuemarine,hach_rouge,39.1
47,47010,bleuemarine,hach_rouge,40.1
47,47012,bleuemarine,hach_orange,38.8
47,47013,bleuemarine,hach_rouge,43.7
47,47014,bleuemarine,hach_rouge,48.1
47,47018,bleuemarine,hach_orange,35.4
47,47020,rouge,hach_bleuemarine,28.5
47,47022,rouge,hach_orange,42.2
47,47024,bleuemarine,hach_rouge,40.6
47,47026,orange,hach_rouge,38.3
47,47028,bleuemarine,hach_orange,43.1
47,47034,bleuemarine,hach_rouge,47
47,47035,bleuemarine,hach_orange,38
47,47038,bleuemarine,hach_orange,40.7
47,47039,rouge,hach_bleuemarine,25.6
47,47042,bleuemarine,hach_orange,39.1
47,47043,bleuemarine,hach_orange,51.2
47,47046,bleuemarine,hach_rouge,46.5
47,47047,bleuemarine,hach_orange,35
47,47052,bleuemarine,hach_orange,43.6
47,47054,bleuemarine,hach_orange,49.5
47,47056,bleuemarine,hach_orange,42.4
47,47058,bleuemarine,hach_rouge,51.1
47,47059,bleuemarine,hach_orange,36.2
47,47061,bleuemarine,hach_rouge,49.3
47,47065,bleuemarine,hach_rouge,44.1
47,47066,orange,hach_bleuemarine,41.4
47,47068,bleuemarine,hach_orange,43.8
47,47071,bleuemarine,hach_orange,39.2
47,47074,bleuemarine,hach_orange,37.9
47,47078,bleuemarine,hach_rouge,46.5
47,47085,bleuemarine,hach_orange,43.8
47,47086,orange,hach_bleuemarine,41.6
47,47088,bleuemarine,hach_orange,48.3
47,47089,bleuemarine,hach_rouge,37.3
47,47093,bleuemarine,hach_orange,37.2
47,47094,bleuemarine,hach_rouge,41.9
47,47095,bleuemarine,hach_orange,42.5
47,47101,bleuemarine,hach_rouge,39.6
47,47104,bleuemarine,hach_rouge,34
47,47107,bleuemarine,hach_rouge,36
47,47108,bleuemarine,hach_orange,45.1
47,47110,bleuemarine,hach_orange,44.3
47,47112,bleuemarine,hach_rouge,43.5
47,47114,bleuemarine,hach_orange,42.4
47,47115,bleuemarine,hach_rouge,34.5
47,47118,bleuemarine,hach_rouge,36.1
47,47119,bleuemarine,hach_rouge,45.4
47,47120,orange,hach_rouge,29.1
47,47222,bleuemarine,hach_orange,42.7
47,47290,bleuemarine,hach_orange,40.2
47,47121,rouge,hach_bleuemarine,40.2
47,47122,orange,hach_rouge,39.1
47,47126,bleuemarine,hach_rouge,32.4
47,47127,bleuemarine,hach_orange,43.7
47,47129,orange,hach_rouge,36.8
47,47130,rouge,hach_bleuemarine,41.6
47,47131,bleuemarine,hach_orange,47.8
47,47135,bleuemarine,hach_rouge,42.9
47,47136,bleuemarine,hach_orange,35.8
47,47142,orange,hach_bleuemarine,39.2
47,47144,bleuemarine,hach_orange,41.3
47,47159,bleuemarine,hach_rouge,43.2
47,47147,rouge,hach_bleuemarine,43.2
47,47148,bleuemarine,hach_rouge,40
47,47150,bleuemarine,hach_rouge,39.9
47,47151,orange,hach_bleuemarine,33.5
47,47156,bleuemarine,hach_orange,47.5
47,47157,rouge,hach_orange,49.7
47,47163,bleuemarine,hach_orange,39.9
47,47165,bleuemarine,hach_rouge,43.2
47,47168,bleuemarine,hach_orange,43.8
47,47177,bleuemarine,hach_orange,33.1
47,47187,bleuemarine,hach_orange,44.1
47,47188,rouge,hach_bleuemarine,38
47,47189,bleuemarine,hach_orange,34
47,47191,bleuemarine,hach_rouge,42.3
47,47194,bleuemarine,hach_rouge,37.6
47,47196,bleuemarine,hach_rouge,47.4
47,47199,orange,hach_bleuemarine,38
47,47204,bleuemarine,hach_orange,28.7
47,47205,bleuemarine,hach_rouge,32.3
47,47208,bleuemarine,hach_rouge,39
47,47210,rouge,hach_bleuemarine,44.2
47,47212,bleuemarine,hach_orange,38.7
47,47214,bleuemarine,hach_orange,43.9
47,47216,bleuemarine,hach_rouge,41.9
47,47218,bleuemarine,hach_orange,38.3
47,47220,bleuemarine,hach_orange,37.6
47,47226,bleuemarine,hach_orange,32
47,47227,orange,hach_bleuemarine,42.7
47,47229,bleuemarine,hach_orange,34.9
47,47231,bleuemarine,hach_orange,36.9
47,47232,bleuemarine,hach_rouge,42.3
47,47235,bleuemarine,hach_orange,45.8
47,47245,bleuemarine,hach_orange,33.3
47,47247,rouge,hach_orange,37
47,47250,bleuemarine,hach_rouge,35.2
47,47251,orange,hach_bleuemarine,40.4
47,47254,orange,hach_rouge,37.7
47,47257,bleuemarine,hach_orange,46
47,47263,bleuemarine,hach_rouge,39
47,47264,bleuemarine,hach_orange,41.4
47,47267,bleuemarine,hach_rouge,39.9
47,47271,bleuemarine,hach_rouge,36.6
47,47275,bleuemarine,hach_rouge,41.1
47,47277,bleuemarine,hach_rouge,36.9
47,47278,bleuemarine,hach_rouge,42.5
47,47233,bleuemarine,hach_orange,46.6
47,47236,bleuemarine,hach_rouge,32.5
47,47244,bleuemarine,hach_orange,39.7
47,47253,bleuemarine,hach_orange,44.8
47,47285,bleuemarine,hach_rouge,36.5
47,47286,bleuemarine,hach_rouge,33.7
47,47294,bleuemarine,hach_orange,37.3
47,47296,bleuemarine,hach_orange,44.6
47,47298,bleuemarine,hach_rouge,30.8
47,47301,bleuemarine,hach_rouge,41.2
47,47303,bleuemarine,hach_orange,33.1
47,47304,rouge,hach_bleuemarine,47.2
47,47310,bleuemarine,hach_rouge,51.2
47,47316,bleuemarine,hach_rouge,42.3
47,47317,bleuemarine,hach_rouge,38.8
47,47320,bleuemarine,hach_orange,40.4
47,47321,orange,hach_bleuemarine,40.5
47,47325,bleuemarine,hach_orange,42.1
47,47326,rouge,hach_bleuemarine,36.8
47,47006,bleuemarine,hach_rouge,47.5
47,47011,rouge,hach_bleuemarine,39.1
47,47017,bleuemarine,hach_rouge,45.1
47,47023,rouge,hach_bleuemarine,39.9
47,47025,bleuemarine,hach_rouge,44.1
47,47027,bleuemarine,hach_rouge,54.6
47,47029,rouge,hach_bleuemarine,39.6
47,47030,bleuemarine,hach_rouge,40.8
47,47033,bleuemarine,hach_rouge,47.6
47,47036,bleuemarine,hach_rouge,44
47,47037,bleuemarine,hach_rouge,41
47,47044,bleuemarine,hach_rouge,26.1
47,47048,bleuemarine,hach_rouge,49.2
47,47049,bleuemarine,hach_rouge,51.4
47,47050,bleuemarine,hach_rouge,27.9
47,47053,bleuemarine,hach_rouge,42.8
47,47055,bleuemarine,hach_rouge,42.1
47,47057,bleuemarine,hach_rouge,47.4
47,47062,bleuemarine,hach_rouge,42.1
47,47063,bleuemarine,hach_rouge,55
47,47064,bleuemarine,hach_rouge,44.6
47,47070,bleuemarine,hach_rouge,37.6
47,47072,bleuemarine,hach_rouge,34.9
47,47073,bleuemarine,hach_rouge,33.1
47,47077,bleuemarine,hach_rouge,44.2
47,47079,bleuemarine,hach_rouge,49.2
47,47080,bleuemarine,hach_rouge,39.4
47,47081,bleuemarine,hach_rouge,45.4
47,47082,bleuemarine,hach_rouge,42.1
47,47083,bleuemarine,hach_rouge,25.7
47,47084,bleuemarine,hach_rouge,37.9
47,47087,rouge,hach_bleuemarine,43.4
47,47096,bleuemarine,hach_rouge,34.4
47,47099,bleuemarine,hach_rouge,39.2
47,47105,bleuemarine,hach_rouge,35.3
47,47106,bleuemarine,hach_rouge,52.7
47,47109,bleuemarine,hach_rouge,41.2
47,47111,bleuemarine,hach_rouge,51.9
47,47117,bleuemarine,hach_rouge,52.7
47,47075,bleuemarine,hach_rouge,47.2
47,47289,bleuemarine,hach_rouge,39.3
47,47291,bleuemarine,hach_rouge,49
47,47123,rouge,hach_bleuemarine,38.3
47,47124,bleuemarine,hach_rouge,49.7
47,47125,bleuemarine,hach_rouge,36.3
47,47132,bleuemarine,hach_rouge,39.8
47,47138,bleuemarine,hach_rouge,44.4
47,47140,bleuemarine,hach_rouge,47.1
47,47141,bleuemarine,hach_rouge,36.6
47,47306,bleuemarine,hach_rouge,43.4
47,47146,bleuemarine,hach_rouge,44.2
47,47152,bleuemarine,hach_rouge,44.3
47,47154,bleuemarine,hach_rouge,47.6
47,47155,bleuemarine,hach_rouge,43
47,47160,rouge,hach_bleuemarine,41.7
47,47161,bleuemarine,hach_rouge,46.2
47,47162,bleuemarine,hach_rouge,32
47,47164,rouge,hach_bleuemarine,43.7
47,47170,bleuemarine,hach_rouge,49.8
47,47171,bleuemarine,hach_rouge,47.1
47,47173,bleuemarine,hach_rouge,44.5
47,47175,bleuemarine,hach_rouge,44.1
47,47178,bleuemarine,hach_rouge,40.1
47,47179,bleuemarine,hach_rouge,45.8
47,47181,bleuemarine,hach_rouge,42.2
47,47182,bleuemarine,hach_rouge,40
47,47183,rouge,hach_bleuemarine,43.1
47,47184,bleuemarine,hach_rouge,37.2
47,47185,rouge,hach_bleuemarine,49.8
47,47190,bleuemarine,hach_rouge,42.7
47,47192,bleuemarine,hach_rouge,38
47,47193,bleuemarine,hach_rouge,45.7
47,47198,bleuemarine,hach_rouge,45.9
47,47200,bleuemarine,hach_rouge,51.4
47,47202,bleuemarine,hach_rouge,36.4
47,47203,bleuemarine,hach_rouge,49.5
47,47206,bleuemarine,hach_rouge,46.1
47,47213,bleuemarine,hach_rouge,41.5
47,47215,bleuemarine,hach_rouge,47.9
47,47219,bleuemarine,hach_rouge,38.9
47,47223,bleuemarine,hach_rouge,48.9
47,47228,bleuemarine,hach_rouge,43.5
47,47230,bleuemarine,hach_rouge,44.1
47,47239,bleuemarine,hach_rouge,53
47,47240,rouge,hach_bleuemarine,43.7
47,47241,bleuemarine,hach_rouge,43.6
47,47242,bleuemarine,hach_rouge,45.9
47,47328,bleuemarine,hach_rouge,47.2
